id,gen,sp,grp,en,rec,cnt,loc,lat,lon,q,length,type,rmk,file-name,date,file_path,date_iso,length_seconds
490752,Tinamus,major,birds,Great Tinamou,Dante Buzzetti,Brazil,"Igarapé Chandless-chá, Parque Estadual Chandless, Manuel Urbano, Acre",-9.8,-70.07,C,0:09,song,DCB 606-4b,XC490752-Tinamus major DCB 606-4b.mp3,2008-02-20,..\data\amazonas_audio\XC490752-Tinamus-major.mp3,2008-02-20,9
387892,Tinamus,major,birds,Great Tinamou,Étienne Leroy,French Guiana,"Angoulème, Mana",5.4092,-53.6773,C,0:05,song,Song at dusk,XC387892-170902-Grand Tinamou@Angouleme.mp3,2017-09-02,..\data\amazonas_audio\XC387892-Tinamus-major.mp3,2017-09-02,5
303458,Tinamus,major,birds,Great Tinamou,GABRIEL LEITE,Brazil,"Caracaraí, Roraima",1.4787,-62.2446,C,0:06,song,,XC303458-Tinamus major_Mocidade_1268.mp3,2016-01-22,..\data\amazonas_audio\XC303458-Tinamus-major.mp3,2016-01-22,6
284945,Tinamus,major,birds,Great Tinamou,GABRIEL LEITE,Brazil,"Carauari, State of Amazonas",-5.7195,-67.7764,C,0:06,song,,XC284945-Tinamos major_Carauari_1863.mp3,2015-09-02,..\data\amazonas_audio\XC284945-Tinamus-major.mp3,2015-09-02,6
231248,Tinamus,major,birds,Great Tinamou,Peter Boesman,Mexico,"Bonampak, Chiapas",16.7,-91.0833333333,C,0:11,song,ID certainty 100%. (Archiv. tape 165 side A track 2 seq. A),XC231248-Great Tinamou C 24.mp3,2003-04-10,..\data\amazonas_audio\XC231248-Tinamus-major.mp3,2003-04-10,11
231247,Tinamus,major,birds,Great Tinamou,Peter Boesman,Mexico,"Bonampak, Chiapas",16.7,-91.0833333333,C,0:09,song,ID certainty 100%. (Archiv. tape 163 side B track 30 seq. B),XC231247-Great Tinamou C 23.mp3,2003-04-10,..\data\amazonas_audio\XC231247-Tinamus-major.mp3,2003-04-10,9
231245,Tinamus,major,birds,Great Tinamou,Peter Boesman,Ecuador,"Gareno Lodge, Napo",-1.035,-77.399,C,0:16,song,ID certainty 100%. (Archiv. tape 193 side A track 11 seq. B),XC231245-Great Tinamou C 28.mp3,2006-02-17,..\data\amazonas_audio\XC231245-Tinamus-major.mp3,2006-02-17,16
125693,Tinamus,major,birds,Great Tinamou,Christian B. Andretti,Brazil,Almeirim/Pará,-1.095,-52.653,C,0:17,song,Bituba (parcela 17),XC125693-Tinamus major.mp3,2011-08-04,..\data\amazonas_audio\XC125693-Tinamus-major.mp3,2011-08-04,17
117969,Tinamus,major,birds,Great Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Reserva Biológica El Zafire, Leticia, Amazonas",-4.005333,-69.89875,C,0:13,song,"IAvH-CSA 31035

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117969-1 Audio Track.mp3,2007-12-01,..\data\amazonas_audio\XC117969-Tinamus-major.mp3,2007-12-01,13
117402,Tinamus,major,birds,Great Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2276111,-72.44395,C,0:15,song,"IAvH-CSA 5807

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117402-1 Audio Track.mp3,2001-02-01,..\data\amazonas_audio\XC117402-Tinamus-major.mp3,2001-02-01,15
117353,Tinamus,major,birds,Great Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2605556,-72.92333,C,0:18,song,"IAvH-CSA 1837

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117353-4 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117353-Tinamus-major.mp3,2000-01-01,18
72644,Tinamus,major,birds,Great Tinamou,Sean O&#039;Donnell,Costa Rica,"La Selva, Sarapiqui, Heredia",10.4314,-84.0389,C,0:15,song,,tinamou11.mp3,2010-03-00,..\data\amazonas_audio\XC72644-Tinamus-major.mp3,,15
65691,Tinamus,major,birds,Great Tinamou,Daniel Lane,Costa Rica,"Carara NP, Puntarenas Prov.",9.7751,-84.6167,C,0:13,song,Natural song.,Tinamus.major0103-1.mp3,2001-03-28,..\data\amazonas_audio\XC65691-Tinamus-major.mp3,2001-03-28,13
58422,Tinamus,major,birds,Great Tinamou,Gabriela Navarrete Forero,Colombia,"Ome Ecological Station, Purite River, Amazonas dep. 70 Km N of Leticia",,,C,0:04,song,link:www.ornitologiacolombiana.org/oc9/Resumenes%20Tesis%20OC9.pdf,Tinamus major 2.mp3,2009-08-05,..\data\amazonas_audio\XC58422-Tinamus-major.mp3,2009-08-05,4
536532,Tinamus,major,birds,Great Tinamou,Gerlando Delgado ,Colombia,"Vereda el Sinaí-Cuenca Baja Río Fragua-Piamonte, Cauca",1.0844,-76.1643,D,0:13,song,"Bosque inundable, grabado desde un potrero. ",XC536532-Tinamus major-Finca Gerson Polania.mp3,2020-01-25,..\data\amazonas_audio\XC536532-Tinamus-major.mp3,2020-01-25,13
231249,Tinamus,major,birds,Great Tinamou,Peter Boesman,Venezuela,"Rio Grande area, Bolivar",8.05,-61.6666666667,D,0:13,song,ID certainty 100%. (Archiv. tape 176 side B track 37 seq. B),XC231249-Great Tinamou D 26.mp3,2003-08-07,..\data\amazonas_audio\XC231249-Tinamus-major.mp3,2003-08-07,13
117344,Tinamus,major,birds,Great Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2483333,-72.93472,D,0:16,song,"IAvH-CSA 4458

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117344-10 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117344-Tinamus-major.mp3,2000-01-01,16
537928,Tinamus,major,birds,Great Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,E,0:03,song,FCF02299 - Fonoteca Casa da Floresta.,XC537928-2299 Tinamus major (song)_UPA7_SMacapa_MUrbano_AC_210717FIG.mp3,2017-07-21,..\data\amazonas_audio\XC537928-Tinamus-major.mp3,2017-07-21,3
537922,Tinamus,major,birds,Great Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,E,0:11,song,FCF02269 - Fonoteca Casa da Floresta.,XC537922-2290 Tinamus major (song)UPA7_SMacapa_MUrbano_AC_210717FIG.mp3,2017-07-21,..\data\amazonas_audio\XC537922-Tinamus-major.mp3,2017-07-21,11
104125,Tinamus,major,birds,Great Tinamou,Myornis,Colombia,"Santa Cecilia, Serrania de San Lucas",7.9759,-74.2153,E,0:07,"song, dusk song",,Disc 19 track 009 Tinamus major with D mentalis alarm note.mp3,2010-01-08,..\data\amazonas_audio\XC104125-Tinamus-major.mp3,2010-01-08,7
621782,Tinamus,guttatus,birds,White-throated Tinamou,Rainforest Connection,Peru,"Inambari (near  Los Hormigas), Tambopata, Madre de Dios",-12.8377,-69.858,A,0:17,song,Recording made by the Guardian.,XC621782-Tinamus guttatus_Madre_2019-09-17T14-57-02.mp3,2019-09-17,..\data\amazonas_audio\XC621782-Tinamus-guttatus.mp3,2019-09-17,17
453694,Tinamus,guttatus,birds,White-throated Tinamou,Will Sweet,Peru,Centro de Investigación y Conservación de Río Los Amigos (CICRA),-12.5687,-70.0928,B,0:10,song,,XC453694-White-throated Tinamou 7_15_18 (online-audio-converter.com).mp3,2018-07-15,..\data\amazonas_audio\XC453694-Tinamus-guttatus.mp3,2018-07-15,10
400646,Tinamus,guttatus,birds,White-throated Tinamou,GABRIEL LEITE,Brazil,"Novo Repartimento, Pará",-4.2015,-50.6882,B,0:10,song,,XC400646-Tinamus guttatus_Novo Repartimento_1136.mp3,2018-01-20,..\data\amazonas_audio\XC400646-Tinamus-guttatus.mp3,2018-01-20,10
395757,Tinamus,guttatus,birds,White-throated Tinamou,GABRIEL LEITE,Brazil,Reserva Biologica do Gurupi,-3.8141,-46.8045,B,0:09,song,,XC395757-Tinamus guttatus_Gurupi_1086.mp3,2017-12-09,..\data\amazonas_audio\XC395757-Tinamus-guttatus.mp3,2017-12-09,9
270977,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Reserva Natural Palmarí, Río Javarí, Amazonas",-4.2889,-70.2948,B,0:07,song,,XC270977-White-throated Tinamou.mp3,2010-08-11,..\data\amazonas_audio\XC270977-Tinamus-guttatus.mp3,2010-08-11,7
231228,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Peru,"Pantiacolla Lodge, Madre de Dios",-12.65,-71.2333333333,B,0:06,song,ID certainty 100%. (Archiv. tape 546 side A track 14 seq. A),XC231228-White-throated Tinamou B 44.mp3,2009-07-28,..\data\amazonas_audio\XC231228-Tinamus-guttatus.mp3,2009-07-28,6
212996,Tinamus,guttatus,birds,White-throated Tinamou,GABRIEL LEITE,Brazil,"Pacajá, Pacajá, Pará",-3.847,-50.7125,B,0:08,song,,XC212996-Tinamus guttatus_Pacajas_1478.mp3,2015-01-28,..\data\amazonas_audio\XC212996-Tinamus-guttatus.mp3,2015-01-28,8
117970,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Reserva Biológica El Zafire, Leticia, Amazonas",-4.005333,-69.89875,B,0:11,song,"Territorialidad

IAvH-CSA 31099

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117970-2 Audio Track.mp3,2007-12-04,..\data\amazonas_audio\XC117970-Tinamus-guttatus.mp3,2007-12-04,11
117391,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",-0.2483333333,-72.63064,B,0:17,song,"IAvH-CSA 3320

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117391-2 Audio Track.mp3,2000-11-01,..\data\amazonas_audio\XC117391-Tinamus-guttatus.mp3,2000-11-01,17
117390,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",-0.2483333333,-72.63064,B,0:12,song,"IAvH-CSA 3319

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117390-1 Audio Track.mp3,2000-11-01,..\data\amazonas_audio\XC117390-Tinamus-guttatus.mp3,2000-11-01,12
117377,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.1797222,-72.62334,B,0:17,song,"IAvH-CSA 2369

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117377-4 Audio Track.mp3,2000-01-04,..\data\amazonas_audio\XC117377-Tinamus-guttatus.mp3,2000-01-04,17
117341,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2483333,-72.93472,B,0:12,song,"IAvH-CSA 1636

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117341-7 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117341-Tinamus-guttatus.mp3,2000-01-01,12
38734,Tinamus,guttatus,birds,White-throated Tinamou,Alexandre Renaudier,Brazil,"Tupana lodge, Amazonas",-4.067,-60.6598,B,0:07,song,natural recording,Tinamus guttatus20090713.mp3,2009-07-13,..\data\amazonas_audio\XC38734-Tinamus-guttatus.mp3,2009-07-13,7
3735,Tinamus,guttatus,birds,White-throated Tinamou,Wim ten Have,Peru,"Pantiacolla Lodge, Manu, Madre de Dios",-12.6601,-71.242,B,0:14,song,,TIwhthrZ1.mp3,2005-08-28,..\data\amazonas_audio\XC3735-Tinamus-guttatus.mp3,2005-08-28,14
482162,Tinamus,guttatus,birds,White-throated Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,C,0:10,song,FCF1261 - Fonoteca Casa da Floresta.,XC482162-1261 Tinamus guttatus (song)Manoa_CujubimRO_041114_FIG.mp3,2014-11-04,..\data\amazonas_audio\XC482162-Tinamus-guttatus.mp3,2014-11-04,10
482161,Tinamus,guttatus,birds,White-throated Tinamou,Fernando Igor de Godoy,Brazil,"Cujubim, Rondônia",-8.9828,-62.5856,C,0:08,"song, short song",FCF1260 - Fonoteca Casa da Floresta.,XC482161-1260 Tinamus guttatus (short song)Manoa_CujubimRO_101114_FIG.mp3,2014-11-10,..\data\amazonas_audio\XC482161-Tinamus-guttatus.mp3,2014-11-10,8
231230,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6.0,-50.5,C,0:08,song,ID certainty 80%. (Archiv. tape 356 side B track 22 seq. A),XC231230-White-throated Tinamou C 42.mp3,2005-01-20,..\data\amazonas_audio\XC231230-Tinamus-guttatus.mp3,2005-01-20,8
231229,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6.0,-50.5,C,0:11,song,ID certainty 80%. (Archiv. tape 356 side B track 16 seq. A),XC231229-White-throated Tinamou C 40.mp3,2005-01-20,..\data\amazonas_audio\XC231229-Tinamus-guttatus.mp3,2005-01-20,11
195102,Tinamus,guttatus,birds,White-throated Tinamou,Marc Thibault,Peru,"San Lorenzo, Loreto",-4.7671,-76.525,C,0:14,song,,XC195102-White-throated-Tinamou-PuenteMachete-21June2013-LS110542.mp3,2013-06-21,..\data\amazonas_audio\XC195102-Tinamus-guttatus.mp3,2013-06-21,14
117343,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2483333,-72.93472,C,0:13,song,"IAvH-CSA 1632

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117343-9 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117343-Tinamus-guttatus.mp3,2000-01-01,13
117342,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2483333,-72.93472,C,0:13,song,"IAvH-CSA 1631

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117342-8 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117342-Tinamus-guttatus.mp3,2000-01-01,13
117340,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2483333,-72.93472,C,0:13,song,"IAvH-CSA 1635

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117340-6 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117340-Tinamus-guttatus.mp3,2000-01-01,13
13506,Tinamus,guttatus,birds,White-throated Tinamou,Nick Athanas,Ecuador,"Shiripuno Amazon Lodge, Huaorani reserve, border of Orellana and Pastaza",-1.1048,-76.7317,C,0:09,song, trip:http://www.surfbirds.com/trip_report.php?id=1137,R09_0597-White-throated-Tinamou.mp3,2007-05-08,..\data\amazonas_audio\XC13506-Tinamus-guttatus.mp3,2007-05-08,9
536652,Tinamus,guttatus,birds,White-throated Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,D,0:06,song,FCF01765 - Fonoteca Casa da Floresta.,XC536652-1765 Tinamus guttatus (song)_Boca_do_Acre_Pauini_AM_240516_FIG.mp3,2016-05-20,..\data\amazonas_audio\XC536652-Tinamus-guttatus.mp3,2016-05-20,6
231232,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6.0,-50.5,D,0:07,song,ID certainty 80%. (Archiv. tape 356 side B track 24 seq. A),XC231232-White-throated Tinamou D 43.mp3,2005-01-20,..\data\amazonas_audio\XC231232-Tinamus-guttatus.mp3,2005-01-20,7
231231,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Salobo area, Pará",-5.9166666667,-50.5,D,0:07,song,ID certainty 100%. (Archiv. tape 352 side A track 41 seq. B),XC231231-White-throated Tinamou C 39.mp3,2005-01-12,..\data\amazonas_audio\XC231231-Tinamus-guttatus.mp3,2005-01-12,7
117338,Tinamus,guttatus,birds,White-throated Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"PNN Chiribiquete, Solano, Caquetá",0.2483333,-72.93472,D,0:12,song,"IAvH-CSA 1630

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117338-1 Audio Track.mp3,2000-01-01,..\data\amazonas_audio\XC117338-Tinamus-guttatus.mp3,2000-01-01,12
9338,Tinamus,guttatus,birds,White-throated Tinamou,Sidnei de Melo Dantas,Brazil,"Tucuruí dam, right margin of the lake, state of Pará",-4.2327,-49.41194,D,0:07,song,,Tinamus guttatus i bicuda pt 3 25.11.2006.mp3,2006-11-25,..\data\amazonas_audio\XC9338-Tinamus-guttatus.mp3,2006-11-25,7
231234,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6.0,-50.5,E,0:09,song,ID certainty 100%. (Archiv. tape 352 side A track 2 seq. A),XC231234-White-throated Tinamou E 38.mp3,2005-01-11,..\data\amazonas_audio\XC231234-Tinamus-guttatus.mp3,2005-01-11,9
231233,Tinamus,guttatus,birds,White-throated Tinamou,Peter Boesman,Brazil,"Carajás, Aguas Claras area, Pará",-6.0,-50.5,E,0:12,song,ID certainty 80%. (Archiv. tape 356 side B track 21 seq. A),XC231233-White-throated Tinamou D 41.mp3,2005-01-20,..\data\amazonas_audio\XC231233-Tinamus-guttatus.mp3,2005-01-20,12
641683,Nothocercus,bonapartei,birds,Highland Tinamou,Mauricio Cuellar Ramirez (@Birding.travel),Colombia,Entrada 1er Túnel Km 35 Florencia - Caquetá.,1.7426,-75.7364,A,0:19,song,"Bosque húmedo premontano, se observa el individuo caminando sigilosamente , vocaliza con frecuencia. presencia de dos individuos ",XC641683-Nothocercus bonapartei - Tuneles.mp3,2021-04-20,..\data\amazonas_audio\XC641683-Nothocercus-bonapartei.mp3,2021-04-20,19
357041,Nothocercus,bonapartei,birds,Highland Tinamou,Juan Pablo López-O.,Colombia,"Santa Rosa, Cauca",1.4263,-76.335,A,0:15,call,"This sound record is from a Camera Trap video, the video show two individuals walking on ground and one of these was singing the alarm calls.",XC357041-Nothocercus bonapartei.mp3,2016-12-23,..\data\amazonas_audio\XC357041-Nothocercus-bonapartei.mp3,2016-12-23,15
353906,Nothocercus,bonapartei,birds,Highland Tinamou,Ross Gallardy,Colombia,"Reinita Cielo Azul ProAves Reserve, Santander",6.8614,-73.3842,A,0:18,call,,XC353906-HighlandTinamou_Colombia_122516_call.mp3,2016-12-25,..\data\amazonas_audio\XC353906-Nothocercus-bonapartei.mp3,2016-12-25,18
401414,Nothocercus,bonapartei,birds,Highland Tinamou,Hans Matheve,Colombia,RNA Reinita Cielo Azul,6.8458,-73.3748,B,0:13,song,,"XC401414-Highland Tinamou (song, Colombia, Reinita Cielo Azul, feb2014, 2).MP3",2014-02-25,..\data\amazonas_audio\XC401414-Nothocercus-bonapartei.mp3,2014-02-25,13
494361,Nothocercus,bonapartei,birds,Highland Tinamou,Oliver Komar,Panama,"Pipeline Trail, Los Naranjos, Boquete District, Chiriquí Province",8.8282,-82.4916,C,0:17,song,,XC494361-190824_2209 tinamou c emfl Pipeline Trail Chirquí PA by Oliver Komar.MP3,2019-08-24,..\data\amazonas_audio\XC494361-Nothocercus-bonapartei.mp3,2019-08-24,17
95956,Nothocercus,bonapartei,birds,Highland Tinamou,Oswaldo Cortes,Colombia,Reserva Natural Mesenia - Paramillo,5.4828,-75.8959,C,0:15,song,,Nothocecus bonaparttet.mp3,2012-02-19,..\data\amazonas_audio\XC95956-Nothocercus-bonapartei.mp3,2012-02-19,15
5794,Nothocercus,bonapartei,birds,Highland Tinamou,Richard Garrigues,Costa Rica,"San Gerardo field station, Bosque Eterno de los Niños, Alajuela Prov",10.33333,-84.75,C,0:08,call,,highland tinamou 1.mp3,2002-04-20,..\data\amazonas_audio\XC5794-Nothocercus-bonapartei.mp3,2002-04-20,8
387571,Nothocercus,bonapartei,birds,Highland Tinamou,Albert Lastukhin,Venezuela,"Cardenal Quintero, Mérida",8.8697,-70.6801,D,0:10,song,,"XC387571-Nothocercus bonapartei 003_Venezuela, Santo Domingo,3.03.2011, 17-00,D.MP3",2011-03-03,..\data\amazonas_audio\XC387571-Nothocercus-bonapartei.mp3,2011-03-03,10
1029590,Nothocercus,julius,birds,Tawny-breasted Tinamou,Manuel Sánchez-Nivicela,Ecuador,"Road to somewehere, Chilla, Chilla Cantón, El Oro",-3.5048,-79.6246,A,0:10,song,,XC1029590-Tawny-breasted_Tinamou.mp3,2025-06-20,..\data\amazonas_audio\XC1029590-Nothocercus-julius.mp3,2025-06-20,10
226703,Nothocercus,julius,birds,Tawny-breasted Tinamou,Peter Boesman,Ecuador,"Podocarpus Cajanuma, Loja",-4.3333333333,-79.1666666667,B,0:06,song,ID certainty 100%. (Archiv. tape 23 side B track 53 seq. A),XC226703-Tawny-breasted Tinamou B 49.mp3,1993-12-26,..\data\amazonas_audio\XC226703-Nothocercus-julius.mp3,1993-12-26,6
9837,Nothocercus,julius,birds,Tawny-breasted Tinamou,Allen T. Chartier,Ecuador,"Parque Nacional Podocarpus, sector Cajanuma, Loja",-4.1178,-79.1759,B,0:11,song,,Nothocercus_julius_EC-PNP-C_19961115_S1_ATC.mp3,1996-11-15,..\data\amazonas_audio\XC9837-Nothocercus-julius.mp3,1996-11-15,11
96248,Nothocercus,julius,birds,Tawny-breasted Tinamou,Oswaldo Cortes,Colombia,Municipio El Calvario (Meta),4.368,-73.727,C,0:16,song,,NOTHOCERCUS JULUIS Y YNCAS.mp3,2012-03-03,..\data\amazonas_audio\XC96248-Nothocercus-julius.mp3,2012-03-03,16
24460,Nothocercus,julius,birds,Tawny-breasted Tinamou,Charlie Vogt,Ecuador,"Yanacocha reserve, Pichincha ",-0.1667,-78.5834,C,0:09,song,,Tawny-breasted Tinamou  R0913_0001.mp3,2008-11-15,..\data\amazonas_audio\XC24460-Nothocercus-julius.mp3,2008-11-15,9
9841,Nothocercus,julius,birds,Tawny-breasted Tinamou,Allen T. Chartier,Ecuador,"Yanacocha Reserve, Pichincha",-0.1667,-78.5834,C,0:03,song,Isolated portion of song from previous cut (#9840),Nothocercus_julius_EC-Yan_19961110_S2-edit_ATC.mp3,1996-11-10,..\data\amazonas_audio\XC9841-Nothocercus-julius.mp3,1996-11-10,3
9839,Nothocercus,julius,birds,Tawny-breasted Tinamou,Allen T. Chartier,Ecuador,"Yanacocha Reserve, Pichincha",-0.1667,-78.5834,C,0:10,song,Isolated portion of song from previous cut (#9838),Nothocercus_julius_EC-Yan_19961110_S1-edit_ATC.mp3,1996-11-10,..\data\amazonas_audio\XC9839-Nothocercus-julius.mp3,1996-11-10,10
117904,Nothocercus,julius,birds,Tawny-breasted Tinamou,Sergio Córdoba Córdoba (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"Apía, Risaralda",5.148334,-76.03333,E,0:19,call,"IAvH-CSA 15942

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117904-Track 32.mp3,0000-00-00,..\data\amazonas_audio\XC117904-Nothocercus-julius.mp3,,19
117477,Nothocercus,julius,birds,Tawny-breasted Tinamou,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),Colombia,"La Cristalina, Aranzazu, Caldas",5.219833,-75.40403,E,0:20,call,"IAvH-CSA 10050

To obtain a wav file of the original recording, please contact csa@humboldt.org.co",XC117477-Track 3.mp3,2002-02-22,..\data\amazonas_audio\XC117477-Nothocercus-julius.mp3,2002-02-22,20
91953,Nothocercus,nigrocapillus,birds,Hooded Tinamou,Marcelo Villegas,Peru,"Machu Picchu, Cuzco",-13.167,-72.5,A,0:15,call,Turdus?,BolPer_38OVNI.mp3,2011-11-06,..\data\amazonas_audio\XC91953-Nothocercus-nigrocapillus.mp3,2011-11-06,15
36720,Nothocercus,nigrocapillus,birds,Hooded Tinamou,Huw Lloyd,Peru,"Cock-of-the-Rock Lodge, San Pedro, Pilcopata Road, Dpto. Cusco ",-13.054647,-71.545115,A,0:19,song,,LLOYDHoodedtinamou2007.mp3,2007-09-00,..\data\amazonas_audio\XC36720-Nothocercus-nigrocapillus.mp3,,19
949767,Nothocercus,nigrocapillus,birds,Hooded Tinamou,Jacob Wijpkema,Bolivia,"Sacramento, on road La Paz - Coroico (La Paz)",-16.2501,-67.7834,B,0:16,call,,XC949767-240911_7283_a.wav,2024-09-11,..\data\amazonas_audio\XC949767-Nothocercus-nigrocapillus.wav,2024-09-11,16
206231,Nothocercus,nigrocapillus,birds,Hooded Tinamou,andreas bruun kristensen,Peru,"Santuario Historico Machu Picchu, Urubamba, Cuzco",-13.1955,-72.5406,D,0:13,song,Heard during the afternoon. Song - or call?,XC206231-Ny optagelse 25.mp3,2014-07-25,..\data\amazonas_audio\XC206231-Nothocercus-nigrocapillus.mp3,2014-07-25,13
698533,Crypturellus,berlepschi,birds,Berlepsch's Tinamou,Edison Ocaña,Ecuador,Silanche Bird Sanctuary ,0.1449,-79.1413,A,0:17,song,,XC698533-Berlepsch's Tinamou 1.mp3,2022-01-22,..\data\amazonas_audio\XC698533-Crypturellus-berlepschi.mp3,2022-01-22,17
428699,Crypturellus,berlepschi,birds,Berlepsch's Tinamou,Fabrice Schmitt,Colombia,"Buenaventura, Valle del Cauca",3.8328,-76.8896,A,0:05,song,,XC428699-Berlepsch Tinamou_SanCipriano_Co_1sep2017_FSchmitt_4.mp3,2017-09-01,..\data\amazonas_audio\XC428699-Crypturellus-berlepschi.mp3,2017-09-01,5
261514,Crypturellus,berlepschi,birds,Berlepsch's Tinamou,Olaf Jahn,Ecuador,"Esmeraldas: Corriente Grande, Salto del Bravo, Río Bravo",0.667,-78.967,A,0:16,song,<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Interval shortened,XC261514-01.008.03.Berlepsch's_Tinamou.mp3,2001-03-21,..\data\amazonas_audio\XC261514-Crypturellus-berlepschi.mp3,2001-03-21,16
261513,Crypturellus,berlepschi,birds,Berlepsch's Tinamou,Olaf Jahn,Ecuador,"Esmeraldas: Awacachi Biological Corridor, Río Tululví area",1.033,-78.603,A,0:12,song,<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>Looped,XC261513-01.008.02.Berlepsch's_Tinamou.mp3,2009-09-00,..\data\amazonas_audio\XC261513-Crypturellus-berlepschi.mp3,,12
939484,Crypturellus,cinereus,birds,Cinereous Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Estrada perdida - Parque Nacional do Viruá - Caracaraí, Roraima",1.4637,-60.9724,A,0:15,song,,XC939484-01-10-2024-7e50-Inhambu-pixuna-CARACARAI.mp3,2024-10-01,..\data\amazonas_audio\XC939484-Crypturellus-cinereus.mp3,2024-10-01,15
